source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
35244: Cablesurf;(174: Cogent Communications, Inc.);8075: Microsoft;0;20.0;20;Microsoft;4.0;('CH', 45.0),('DE', 54.0),('NO', 68.0);('CH', 2),('DE', 1),('NO', 1);[636538, 636734, 636781, 637084]
35244: Cablesurf;(16097: HL komm);8075: Microsoft;1;30.0;20;Microsoft;9.5;('GB', 34.5),('CH', 37.0),('DE', 48.5),('NL', 49.5),('NO', 54.75);('NO', 2),('DE', 1),('GB', 1),('CH', 1),('NL', 1);[214773, 214984, 458815, 459080, 527911, 632926]
35244: Cablesurf;(16097: HL komm);14061: DigitalOcean;1;100.0;6;DigitalOcean;5.67;('DE', 50.5),('GB', 136.833);('DE', 3),('GB', 3);[43467, 88671, 390480, 390549, 458577, 527234]
35244: Cablesurf;(16097: HL komm);15169: Google LLC;0;100.0;5;Google;12.4;('CH', 36.75),('DE', 41.0),('BE', 42.5),('GB', 56.0);('CH', 2),('DE', 1),('BE', 1),('GB', 1);[88587, 458363, 458471, 632254, 632460]
35244: Cablesurf;(16097: HL komm);16509: Amazon.com;0;62.5;8;Amazon EC2;11.4;('IE', 39.0),('IT', 42.0),('GB', 47.25),('DE', 401.0);('GB', 2),('DE', 1),('IE', 1),('IT', 1);[457954, 458013, 458161, 526692, 631934]
35244: Cablesurf;(3320: Deutsche Telekom);16509: Amazon.com;0;25.0;8;Amazon EC2;9.5;('DE', 31.5),('IT', 34.5);('IT', 1),('DE', 1);[152039, 152128]
35244: Cablesurf;(174: Cogent Communications, Inc.);16509: Amazon.com;0;12.5;8;Amazon EC2;4.0;('DE', 93.5);('DE', 1);[635226]
35244: Cablesurf;(16097: HL komm);20473: Choopa, LLC;1;66.667;6;Vultr;5.75;('NL', 46.0),('DE', 59.833);('DE', 3),('NL', 1);[153367, 215089, 459157, 459325]
35244: Cablesurf;(16097: HL komm), (201011: Unknown);20473: Choopa, LLC;1;33.333;6;Vultr;7.5;('FR', 28.5),('GB', 49.0);('FR', 1),('GB', 1);[152919, 528416]
35244: Cablesurf;(16097: HL komm), (3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;75.0;4;Oracle;6.33;('CH', 29.0),('NL', 51.5);('CH', 2),('NL', 1);[345755, 460479, 460513]
35244: Cablesurf;(16097: HL komm);31898: Oracle Cloud Infrastructure;0;25.0;4;Oracle;7.0;('DE', 48.5);('DE', 1);[279708]
35244: Cablesurf;(16097: HL komm);36351: SoftLayer Technologies, Inc. (an IBM Company);1;72.727;11;IBM;8.75;('DE', 37.545),('GB', 58.5);('DE', 6),('GB', 2);[44154, 279782, 391839, 459907, 459956, 460078, 460127, 528921]
35244: Cablesurf; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;27.273;11;IBM;5.0;('DE', 74.0),('GB', 100.25);('GB', 2),('DE', 1);[638034, 638701, 638826]
35244: Cablesurf;(16097: HL komm);63949: Linode AS63949;1;75.0;4;Linode;6.67;('DE', 37.6);('DE', 3);[215204, 279071, 459740]
35244: Cablesurf; ;63949: Linode AS63949;0;25.0;4;Linode;4.0;('DE', 50.5);('DE', 1);[637555]
39090: Brandl Services GmbH;(3356: Level 3 AS 3356);8075: Microsoft;0;80.0;5;Microsoft;9.25;('GB', 45.0),('NO', 51.0),('IE', 52.0);('GB', 2),('IE', 1),('NO', 1);[43533, 88893, 88961, 89490]
39090: Brandl Services GmbH; ;8075: Microsoft;1;20.0;5;Microsoft;11.0;('GB', 44.0);('GB', 1);[632977]
39090: Brandl Services GmbH;(3356: Level 3 AS 3356);15169: Google LLC;0;50.0;2;Google;11.0;('CH', 42.5);('CH', 1);[88615]
39090: Brandl Services GmbH; ;15169: Google LLC;1;50.0;2;Google;12.0;('GB', 40.0);('GB', 1);[632462]
39090: Brandl Services GmbH; ;16509: Amazon.com;1;100.0;1;Amazon EC2;8.0;('IE', 46.0);('IE', 1);[43203]
39090: Brandl Services GmbH;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;66.667;3;Vultr;7.0;('FR', 43.0);('FR', 2);[43792, 89441]
39090: Brandl Services GmbH; ;20473: Choopa, LLC;1;33.333;3;Vultr;4.0;('DE', 41.5);('DE', 1);[89339]
39090: Brandl Services GmbH; ;31898: Oracle Cloud Infrastructure;0;100.0;1;Oracle;3.0;('DE', 32.5);('DE', 1);[90201]
39090: Brandl Services GmbH; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;1;IBM;5.0;('DE', 39.5);('DE', 1);[90458]
39090: Brandl Services GmbH; ;45102: Alibaba;1;100.0;1;Alibaba;5.0;('DE', 24.0);('DE', 1);[43867]
39090: Brandl Services GmbH; ;63949: Linode AS63949;1;100.0;2;Linode;4.5;('DE', 33.0),('GB', 40.5);('DE', 1),('GB', 1);[89265, 89579]
39356: Avanti Broadband;(3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;100.0;1;Oracle;12.0;('GB', 718.5);('GB', 1);[90343]
39706: Unknown;(6805: Telefónica Germany GmbH & Co. OHG);14061: DigitalOcean;1;100.0;2;DigitalOcean;6.5;('DE', 61.5),('NL', 75.0);('NL', 1),('DE', 1);[4743, 390487]
39706: Unknown;(3209: Vodafone Germany);16509: Amazon.com;0;100.0;1;Amazon EC2;13.0;('FR', 60.0);('FR', 1);[152074]
39706: Unknown;(3320: Deutsche Telekom), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;7.0;('NL', 25.0);('NL', 1);[6382]
39706: Unknown;(6805: Telefónica Germany GmbH & Co. OHG), (12956: Telxius Cable), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;11.0;('CH', 67.0);('CH', 1);[460524]
39706: Unknown;(3320: Deutsche Telekom), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);0;50.0;2;IBM;10.0;('DE', 32.5);('DE', 1);[5847]
39706: Unknown;(6805: Telefónica Germany GmbH & Co. OHG), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);1;50.0;2;IBM;12.0;('DE', 471.5);('DE', 1);[460004]
41998: NetCom BW; ;8075: Microsoft;1;57.143;28;Microsoft;7.19;('NL', 36.5),('FR', 39.5),('GB', 41.0),('DE', 50.5),('NO', 61.25),('IE', 64.0),('CH', 126.667);('DE', 4),('NO', 4),('CH', 3),('FR', 2),('IE', 1),('GB', 1),('NL', 1);[4883, 4957, 43543, 43601, 88939, 88971, 89097, 89227, 89239, 152792, 152813, 344271, 344278, 390828, 391282, 459004]
41998: NetCom BW;(29252: Unknown);8075: Microsoft;1;42.857;28;Microsoft;8.08;('NL', 52.75),('CH', 54.25),('FR', 59.167),('GB', 64.0),('IE', 66.5),('NO', 68.167);('NO', 3),('FR', 3),('NL', 2),('CH', 2),('GB', 1),('IE', 1);[278834, 278864, 279360, 390822, 390918, 391047, 391308, 527449, 527486, 527554, 527628, 527732]
41998: NetCom BW;(1299: Telia Carrier);14061: DigitalOcean;0;83.333;6;DigitalOcean;6.4;('NL', 45.75),('GB', 47.167);('GB', 3),('NL', 2);[4720, 4762, 390564, 390597, 458583]
41998: NetCom BW; ;14061: DigitalOcean;1;16.667;6;DigitalOcean;4.0;('NL', 36.0);('NL', 1);[458752]
41998: NetCom BW; ;15169: Google LLC;1;25.0;12;Google;8.0;('BE', 50.0),('NL', 55.5),('GB', 64.0);('BE', 1),('NL', 1),('GB', 1);[43273, 55489, 152259]
41998: NetCom BW; ;15169: Google LLC;0;50.0;12;Google;7.17;('DE', 17.0),('BE', 34.5),('GB', 49.75),('CH', 56.0);('GB', 2),('BE', 2),('CH', 1),('DE', 1);[43349, 343808, 390449, 458195, 458197, 458306]
41998: NetCom BW;(29252: Unknown), (41998: NetCom BW);15169: Google LLC;0;25.0;12;Google;7.0;('DE', 48.5),('BE', 50.5),('NL', 51.5);('DE', 1),('BE', 1),('NL', 1);[278361, 526887, 527006]
41998: NetCom BW; ;16509: Amazon.com;1;76.923;13;Amazon EC2;7.6;('GB', 34.75),('FR', 41.0),('DE', 46.5),('IT', 48.25),('IE', 56.833);('IE', 3),('IT', 2),('FR', 2),('GB', 2),('DE', 1);[4, 4117, 55408, 151984, 214048, 343415, 343513, 390051, 390118, 458081]
41998: NetCom BW;(29252: Unknown);16509: Amazon.com;1;7.692;13;Amazon EC2;5.0;('IE', 69.5);('IE', 1);[390081]
41998: NetCom BW;(6805: Telefónica Germany GmbH & Co. OHG);16509: Amazon.com;0;7.692;13;Amazon EC2;7.0;('DE', 60.0);('DE', 1);[213875]
41998: NetCom BW; ;16509: Amazon.com;0;7.692;13;Amazon EC2;4.0;('IE', 53.5);('IE', 1);[632175]
41998: NetCom BW;(1299: Telia Carrier);20473: Choopa, LLC;0;50.0;10;Vultr;7.2;('NL', 40.5),('GB', 56.5);('NL', 4),('GB', 1);[152971, 153102, 344850, 459188, 459237]
41998: NetCom BW;(201011: Unknown);20473: Choopa, LLC;0;30.0;10;Vultr;4.33;('FR', 43.0);('FR', 3);[152908, 391437, 459433]
41998: NetCom BW;(6830: Liberty Global), (1299: Telia Carrier);20473: Choopa, LLC;0;10.0;10;Vultr;10.0;('NL', 34.5);('NL', 1);[344848]
41998: NetCom BW; ;20473: Choopa, LLC;1;10.0;10;Vultr;5.0;('DE', 23.5);('DE', 1);[153361]
41998: NetCom BW;(1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;58.333;12;Oracle;6.0;('NL', 42.25),('DE', 46.5),('CH', 46.8),('GB', 57.0);('CH', 3),('NL', 2),('DE', 1),('GB', 1);[6437, 44191, 44213, 44275, 89820, 90335, 460415]
41998: NetCom BW;(29252: Unknown), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;25.0;12;Oracle;6.67;('NL', 55.0),('CH', 65.0),('GB', 69.0);('NL', 1),('GB', 1),('CH', 1);[392356, 529052, 529293]
41998: NetCom BW; ;31898: Oracle Cloud Infrastructure;0;8.333;12;Oracle;3.0;('DE', 35.0);('DE', 1);[215920]
41998: NetCom BW;(6805: Telefónica Germany GmbH & Co. OHG), (12956: Telxius Cable), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;8.333;12;Oracle;10.0;('CH', 89.0);('CH', 1);[216072]
41998: NetCom BW; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;55.0;20;IBM;6.45;('DE', 38.7),('GB', 52.667);('GB', 6),('DE', 5);[44150, 90126, 345276, 345281, 345528, 392121, 392187, 459875, 459970, 460093, 460176]
41998: NetCom BW;(29252: Unknown);36351: SoftLayer Technologies, Inc. (an IBM Company);1;40.0;20;IBM;6.25;('DE', 47.0),('GB', 58.375);('GB', 4),('DE', 4);[279650, 391862, 392126, 528628, 528701, 528827, 528875, 528988]
41998: NetCom BW;(29252: Unknown), (41998: NetCom BW);36351: SoftLayer Technologies, Inc. (an IBM Company);1;5.0;20;IBM;7.0;('DE', 45.5);('DE', 1);[391972]
41998: NetCom BW;(1299: Telia Carrier);45102: Alibaba;0;28.571;7;Alibaba;6.0;('DE', 31.5),('GB', 44.0);('DE', 1),('GB', 1);[5524, 391764]
41998: NetCom BW;(8657: MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.), (1299: Telia Carrier);45102: Alibaba;0;14.286;7;Alibaba;7.0;('GB', 88.5);('GB', 1);[187035]
41998: NetCom BW; ;45102: Alibaba;0;14.286;7;Alibaba;3.0;('DE', 29.0);('DE', 1);[215448]
41998: NetCom BW;(29252: Unknown), (1299: Telia Carrier);45102: Alibaba;0;14.286;7;Alibaba;8.0;('GB', 62.0);('GB', 1);[280054]
41998: NetCom BW;(6830: Liberty Global), (6453: Tata Communications);45102: Alibaba;0;14.286;7;Alibaba;9.0;('DE', 26.0);('DE', 1);[345130]
41998: NetCom BW;(29252: Unknown);45102: Alibaba;1;14.286;7;Alibaba;6.0;('DE', 51.0);('DE', 1);[528594]
41998: NetCom BW;(1299: Telia Carrier);63949: Linode AS63949;0;42.857;7;Linode;8.33;('GB', 59.0);('GB', 3);[89595, 215850, 344969]
41998: NetCom BW;(29252: Unknown), (1299: Telia Carrier);63949: Linode AS63949;0;14.286;7;Linode;9.0;('GB', 58.5);('GB', 1);[528307]
41998: NetCom BW; ;63949: Linode AS63949;1;28.571;7;Linode;3.0;('DE', 36.25);('DE', 2);[345081, 391587]
41998: NetCom BW;(29252: Unknown);63949: Linode AS63949;1;14.286;7;Linode;4.0;('DE', 55.5);('DE', 1);[528543]
42487: Unknown;(6661: Post Group Luxembourg);14061: DigitalOcean;0;100.0;1;DigitalOcean;6.0;('GB', 27.5);('GB', 1);[4605]
42487: Unknown;(6661: Post Group Luxembourg);36351: SoftLayer Technologies, Inc. (an IBM Company);0;100.0;1;IBM;9.0;('DE', 35.0);('DE', 1);[6005]
42487: Unknown;(15557: SFR Group), (3356: Level 3 AS 3356);45102: Alibaba;0;100.0;1;Alibaba;10.0;('GB', 28.0);('GB', 1);[5655]
42652: inexio; ;8075: Microsoft;1;96.875;32;Microsoft;10.29;('DE', 40.083),('NL', 42.0),('FR', 44.0),('IE', 50.5),('CH', 56.75),('NO', 78.625),('GB', 93.75);('CH', 8),('DE', 6),('GB', 4),('NL', 4),('NO', 4),('IE', 3),('FR', 2);[55749, 88861, 88913, 88986, 214599, 214647, 214673, 214820, 214843, 214975, 278899, 278949, 279156, 344323, 344538, 344557, 344558, 391059, 391099, 391108, 391125, 391261, 458986, 459109, 527427, 527504, 527728, 527819, 632785, 632918, 633008]
42652: inexio;(3320: Deutsche Telekom);8075: Microsoft;0;3.125;32;Microsoft;9.0;('NL', 28.5);('NL', 1);[632919]
42652: inexio;(1299: Telia Carrier);14061: DigitalOcean;0;80.769;26;DigitalOcean;9.71;('NL', 50.84),('GB', 63.429);('NL', 13),('GB', 8);[55585, 88747, 88853, 152466, 152486, 214460, 214540, 278659, 343963, 344145, 344180, 390611, 458754, 458771, 527226, 527261, 527302, 527320, 527342, 527376, 527378]
42652: inexio;(3209: Vodafone Germany), (3356: Level 3 AS 3356);14061: DigitalOcean;0;3.846;26;DigitalOcean;9.0;('NL', 55.0);('NL', 1);[632568]
42652: inexio; ;14061: DigitalOcean;1;15.385;26;DigitalOcean;5.5;('DE', 54.0);('DE', 4);[88620, 278528, 458608, 527153]
42652: inexio; ;15169: Google LLC;0;80.0;15;Google;9.83;('BE', 30.25),('NL', 36.0),('GB', 47.0),('CH', 55.333),('DE', 102.125);('DE', 4),('CH', 3),('NL', 2),('BE', 2),('GB', 1);[4301, 88457, 214163, 214297, 214339, 390332, 458199, 458466, 526930, 632294, 632386, 632481]
42652: inexio;(3320: Deutsche Telekom);15169: Google LLC;0;13.333;15;Google;10.0;('DE', 24.0),('GB', 34.0);('GB', 1),('DE', 1);[632442, 632758]
42652: inexio;(3209: Vodafone Germany);15169: Google LLC;0;6.667;15;Google;8.0;('DE', 40.5);('DE', 1);[632723]
42652: inexio; ;16509: Amazon.com;0;95.652;23;Amazon EC2;9.73;('IT', 30.167),('DE', 40.333),('FR', 41.0),('GB', 44.5),('IE', 120.214);('DE', 7),('IE', 7),('IT', 3),('FR', 3),('GB', 2);[36, 55187, 55190, 88268, 213861, 213895, 278228, 343414, 343419, 343442, 343596, 389983, 390196, 457993, 458118, 458159, 526595, 526866, 631945, 631968, 631991, 632179]
42652: inexio;(3209: Vodafone Germany);16509: Amazon.com;0;4.348;23;Amazon EC2;14.0;('IT', 72.0);('IT', 1);[458164]
42652: inexio;(1299: Telia Carrier);20473: Choopa, LLC;0;58.824;17;Vultr;10.7;('GB', 50.75),('NL', 64.75);('NL', 6),('GB', 4);[89557, 344809, 344824, 344825, 344910, 344913, 459195, 459498, 528131, 528138]
42652: inexio;(1299: Telia Carrier), (3257: GTT Communications (AS3257));20473: Choopa, LLC;0;5.882;17;Vultr;10.0;('DE', 35.5);('DE', 1);[43668]
42652: inexio;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;5.882;17;Vultr;9.0;('FR', 47.5);('FR', 1);[344726]
42652: inexio; ;20473: Choopa, LLC;1;29.412;17;Vultr;8.0;('DE', 38.667);('DE', 5);[89363, 215074, 215109, 344637, 391199]
42652: inexio; ;31898: Oracle Cloud Infrastructure;1;20.0;25;Oracle;6.4;('DE', 105.1);('DE', 5);[6170, 44247, 90243, 345648, 392229]
42652: inexio;(1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;68.0;25;Oracle;9.94;('NL', 46.786),('CH', 49.6),('GB', 107.6);('NL', 7),('GB', 5),('CH', 5);[44194, 44337, 89924, 89951, 216094, 216322, 280197, 345740, 345826, 345851, 345938, 392371, 392440, 460464, 460612, 529319, 529371]
42652: inexio; ;31898: Oracle Cloud Infrastructure;0;8.0;25;Oracle;5.5;('DE', 69.25);('DE', 2);[279739, 392213]
42652: inexio;(3209: Vodafone Germany), (3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;4.0;25;Oracle;7.0;('DE', 50.5);('DE', 1);[460360]
42652: inexio; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;95.833;24;IBM;9.52;('DE', 39.167),('GB', 51.4);('DE', 15),('GB', 8);[43946, 90089, 90417, 90420, 215494, 215530, 215556, 215650, 215718, 215806, 279765, 345348, 345485, 345573, 392053, 459924, 460028, 460045, 460111, 528766, 528768, 528917, 528987]
42652: inexio;(3320: Deutsche Telekom), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);0;4.167;24;IBM;14.0;('GB', 47.5);('GB', 1);[153650]
42652: inexio; ;45102: Alibaba;1;50.0;12;Alibaba;8.67;('DE', 38.333);('DE', 6);[153251, 153287, 345154, 345185, 345188, 391920]
42652: inexio;(3209: Vodafone Germany);45102: Alibaba;1;8.333;12;Alibaba;8.0;('DE', 35.0);('DE', 1);[459847]
42652: inexio;(1299: Telia Carrier);45102: Alibaba;0;41.667;12;Alibaba;12.2;('GB', 152.0);('GB', 5);[215596, 215597, 459685, 528332, 528364]
42652: inexio; ;63949: Linode AS63949;1;50.0;6;Linode;7.33;('DE', 75.667);('DE', 3);[89319, 345051, 345093]
42652: inexio;(1299: Telia Carrier);63949: Linode AS63949;0;50.0;6;Linode;12.0;('GB', 74.667);('GB', 3);[89611, 153223, 215855]
42965: net services; ;8075: Microsoft;1;100.0;4;Microsoft;11.75;('DE', 34.0),('CH', 43.5),('FR', 45.0),('NO', 53.5);('CH', 1),('DE', 1),('FR', 1),('NO', 1);[5104, 5204, 55848, 89486]
42965: net services; ;14061: DigitalOcean;1;16.667;6;DigitalOcean;7.0;('DE', 34.0);('DE', 1);[43469]
42965: net services;(3356: Level 3 AS 3356);14061: DigitalOcean;0;50.0;6;DigitalOcean;8.67;('GB', 84.0);('GB', 3);[88705, 343991, 390580]
42965: net services;(3356: Level 3 AS 3356), (6453: Tata Communications);14061: DigitalOcean;0;16.667;6;DigitalOcean;8.0;('NL', 28.5);('NL', 1);[88840]
42965: net services;(3356: Level 3 AS 3356), (1299: Telia Carrier);14061: DigitalOcean;0;16.667;6;DigitalOcean;12.0;('NL', 35.0);('NL', 1);[458735]
42965: net services; ;15169: Google LLC;0;100.0;10;Google;11.2;('NL', 24.0),('BE', 26.25),('DE', 30.667),('GB', 31.5),('CH', 36.5);('DE', 3),('NL', 2),('BE', 2),('GB', 2),('CH', 1);[4138, 4226, 4285, 55460, 88517, 278406, 278607, 458528, 526969, 632445]
42965: net services; ;16509: Amazon.com;1;100.0;6;Amazon EC2;9.17;('DE', 20.833),('GB', 29.0),('IE', 44.25);('DE', 3),('IE', 2),('GB', 1);[88106, 88289, 457940, 526640, 526770, 632222]
42965: net services;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;80.0;5;Vultr;7.5;('NL', 28.5),('FR', 33.0);('NL', 2),('FR', 2);[89396, 279299, 391471, 459439]
42965: net services;(174: Cogent Communications, Inc.);20473: Choopa, LLC;0;20.0;5;Vultr;14.0;('GB', 42.0);('GB', 1);[5611]
42965: net services;(3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;100.0;4;Oracle;8.0;('NL', 30.0),('CH', 33.0),('GB', 33.75);('GB', 2),('NL', 1),('CH', 1);[90296, 460455, 529043, 529301]
42965: net services; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;6;IBM;10.67;('DE', 29.167),('GB', 41.667);('GB', 3),('DE', 3);[6237, 90006, 153153, 279551, 460265, 528668]
42965: net services;(3356: Level 3 AS 3356);45102: Alibaba;0;100.0;1;Alibaba;11.0;('GB', 38.5);('GB', 1);[528396]
42965: net services; ;63949: Linode AS63949;1;100.0;1;Linode;8.0;('DE', 21.0);('DE', 1);[391646]
43341: MDlink online service center;(3209: Vodafone Germany), (1273: Vodafone Global Network), (1299: Telia Carrier);14061: DigitalOcean;0;33.333;6;DigitalOcean;12.0;('GB', 50.5),('NL', 161.5);('GB', 1),('NL', 1);[458569, 458774]
43341: MDlink online service center;(1299: Telia Carrier);14061: DigitalOcean;0;16.667;6;DigitalOcean;9.0;('NL', 58.5);('NL', 1);[278692]
43341: MDlink online service center;(3209: Vodafone Germany), (3356: Level 3 AS 3356);14061: DigitalOcean;0;16.667;6;DigitalOcean;9.0;('NL', 57.5);('NL', 1);[632611]
43341: MDlink online service center;(201011: Unknown);14061: DigitalOcean;1;16.667;6;DigitalOcean;8.0;('NL', 35.0);('NL', 1);[390770]
43341: MDlink online service center; ;14061: DigitalOcean;1;16.667;6;DigitalOcean;6.0;('GB', 48.5);('GB', 1);[632488]
43341: MDlink online service center; ;15169: Google LLC;1;87.5;8;Google;9.14;('CH', 25.167),('BE', 32.0),('GB', 32.5),('DE', 34.5),('NL', 44.0);('CH', 3),('GB', 1),('BE', 1),('NL', 1),('DE', 1);[88584, 278430, 278474, 390233, 390376, 632342, 632753]
43341: MDlink online service center;(3209: Vodafone Germany);15169: Google LLC;0;12.5;8;Google;14.0;('GB', 58.5);('GB', 1);[632444]
43341: MDlink online service center;(3209: Vodafone Germany);16509: Amazon.com;0;100.0;1;Amazon EC2;10.0;('DE', 43.5);('DE', 1);[632078]
43341: MDlink online service center;(201011: Unknown);20473: Choopa, LLC;0;50.0;4;Vultr;5.5;('FR', 31.0);('FR', 2);[278992, 391433]
43341: MDlink online service center;(3209: Vodafone Germany), (3356: Level 3 AS 3356);20473: Choopa, LLC;0;25.0;4;Vultr;8.0;('NL', 67.0);('NL', 1);[459233]
43341: MDlink online service center; ;20473: Choopa, LLC;1;25.0;4;Vultr;4.0;('DE', 16.0);('DE', 1);[344607]
43341: MDlink online service center;(1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;66.667;6;Oracle;9.25;('GB', 37.833),('CH', 69.0);('GB', 3),('CH', 1);[6548, 90338, 279608, 280182]
43341: MDlink online service center; ;31898: Oracle Cloud Infrastructure;0;33.333;6;Oracle;4.0;('DE', 18.5);('DE', 2);[345663, 392211]
43341: MDlink online service center; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;83.333;6;IBM;7.4;('DE', 21.0),('GB', 28.0);('DE', 3),('GB', 2);[5943, 89968, 90409, 345274, 345459]
43341: MDlink online service center;(3209: Vodafone Germany), (3356: Level 3 AS 3356);36351: SoftLayer Technologies, Inc. (an IBM Company);0;16.667;6;IBM;11.0;('GB', 58.5);('GB', 1);[460280]
43341: MDlink online service center;(1299: Telia Carrier);45102: Alibaba;0;60.0;5;Alibaba;11.67;('GB', 36.833);('GB', 3);[5689, 391813, 459642]
43341: MDlink online service center;(3209: Vodafone Germany), (3356: Level 3 AS 3356);45102: Alibaba;0;20.0;5;Alibaba;9.0;('GB', 63.0);('GB', 1);[459670]
43341: MDlink online service center; ;45102: Alibaba;1;20.0;5;Alibaba;7.0;('DE', 24.0);('DE', 1);[391958]
43341: MDlink online service center; ;63949: Linode AS63949;1;75.0;4;Linode;5.0;('DE', 25.0);('DE', 3);[5936, 279058, 345026]
43341: MDlink online service center;(201011: Unknown);63949: Linode AS63949;1;25.0;4;Linode;7.0;('GB', 31.5);('GB', 1);[345009]
44180: Unknown;(35548: smartTERRA GmbH), (8365: MANDA);14061: DigitalOcean;1;100.0;1;DigitalOcean;10.0;('NL', 63.5);('NL', 1);[214560]
44180: Unknown;(35548: smartTERRA GmbH), (8365: MANDA);36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;1;IBM;14.0;('DE', 50.5);('DE', 1);[215373]
44180: Unknown;(35548: smartTERRA GmbH), (8365: MANDA);63949: Linode AS63949;1;100.0;1;Linode;12.0;('GB', 57.0);('GB', 1);[215877]
44365: Unknown;(13237: euNetworks Group);14061: DigitalOcean;1;100.0;1;DigitalOcean;7.0;('NL', 46.0);('NL', 1);[632885]
44365: Unknown;(16097: HL komm);15169: Google LLC;0;100.0;2;Google;11.5;('BE', 56.0);('BE', 2);[390258, 632260]
44365: Unknown;(16097: HL komm);31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;5.0;('DE', 58.5);('DE', 1);[392278]
44365: Unknown;(16097: HL komm), (3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;6.0;('NL', 62.5);('NL', 1);[392321]
47447: 23media GmbH;(16276: OVHcloud);20473: Choopa, LLC;0;100.0;1;Vultr;9.0;('GB', 166.5);('GB', 1);[225743]
47447: 23media GmbH;(16276: OVHcloud);31898: Oracle Cloud Infrastructure;0;100.0;1;Oracle;8.0;('DE', 129.0);('DE', 1);[225954]
47447: 23media GmbH;(16276: OVHcloud);36351: SoftLayer Technologies, Inc. (an IBM Company);1;83.333;6;IBM;10.4;('DE', 175.833),('GB', 182.5);('DE', 3),('GB', 2);[225387, 225469, 225507, 225593, 225893]
47447: 23media GmbH;(16276: OVHcloud);36351: SoftLayer Technologies, Inc. (an IBM Company);0;16.667;6;IBM;7.0;('GB', 156.0);('GB', 1);[225805]
47447: 23media GmbH;(16276: OVHcloud);45102: Alibaba;1;100.0;1;Alibaba;8.0;('DE', 300.0);('DE', 1);[225349]
47447: 23media GmbH;(16276: OVHcloud);63949: Linode AS63949;1;100.0;1;Linode;8.0;('GB', 195.0);('GB', 1);[225310]
47610: Unknown;(3209: Vodafone Germany), (3356: Level 3 AS 3356);20473: Choopa, LLC;0;100.0;1;Vultr;7.0;('GB', 33.5);('GB', 1);[459473]
50469: HessenKom GmbH & Co KG; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;1;IBM;7.0;('DE', 32.0);('DE', 1);[459965]
51978: Wemacom Telekommunikation;(13237: euNetworks Group);14061: DigitalOcean;0;100.0;1;DigitalOcean;7.0;('NL', 27.0);('NL', 1);[4709]
51978: Wemacom Telekommunikation;(3356: Level 3 AS 3356);15169: Google LLC;0;100.0;3;Google;9.0;('DE', 24.0),('NL', 33.5),('BE', 33.5);('NL', 1),('DE', 1),('BE', 1);[4149, 4293, 152171]
51978: Wemacom Telekommunikation;(3356: Level 3 AS 3356);16509: Amazon.com;0;100.0;3;Amazon EC2;10.0;('FR', 31.5),('IT', 32.25);('IT', 2),('FR', 1);[4069, 4130, 152035]
51978: Wemacom Telekommunikation;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;100.0;2;Vultr;6.0;('NL', 29.0),('FR', 39.5);('NL', 1),('FR', 1);[152982, 215157]
51978: Wemacom Telekommunikation;(3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;100.0;2;Oracle;5.5;('DE', 22.5),('GB', 39.5);('DE', 1),('GB', 1);[215937, 529031]
51978: Wemacom Telekommunikation;(3356: Level 3 AS 3356);36351: SoftLayer Technologies, Inc. (an IBM Company);0;100.0;1;IBM;7.0;('DE', 25.0);('DE', 1);[153788]
