source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
7679: QTnet, Inc.;(2516: KDDI), (6762: Telecom Italia Sparkle), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;7.937;63;Oracle;14.0;('SA', 427.4);('SA', 5);[199446, 199462, 325902, 581725, 602276]
7679: QTnet, Inc.;(2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;7.937;63;Oracle;12.8;('SA', 391.5);('SA', 5);[199497, 263127, 263133, 581760, 602207]
7679: QTnet, Inc.;(9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;1.587;63;Oracle;12.0;('KR', 95.5);('KR', 1);[443057]
7679: QTnet, Inc.; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;93.75;16;IBM;9.2;('JP', 80.517);('JP', 15);[137065, 137081, 137136, 199698, 262584, 262598, 325079, 325084, 325093, 325105, 373325, 442171, 510819, 580998, 601769]
7679: QTnet, Inc.;(9824: Jupiter Telecommunications), (2516: KDDI), (9824: Jupiter Telecommunications);36351: SoftLayer Technologies, Inc. (an IBM Company);1;6.25;16;IBM;11.0;('JP', 65.0);('JP', 1);[442153]
7679: QTnet, Inc.;(6453: Tata Communications);45102: Alibaba;0;15.0;60;Alibaba;10.22;('SG', 145.444);('SG', 9);[136426, 136457, 261975, 324550, 324578, 580364, 580368, 580369, 600889]
7679: QTnet, Inc.;(6453: Tata Communications), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;15.0;60;Alibaba;11.33;('AE', 253.611);('AE', 9);[136921, 199971, 199976, 262298, 262301, 262302, 441941, 510711, 601718]
7679: QTnet, Inc.;(2516: KDDI), (2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;13.333;60;Alibaba;13.62;('ID', 150.812);('ID', 8);[262189, 324856, 373082, 373108, 510131, 510137, 510138, 601211]
7679: QTnet, Inc.;(2497: Internet Initiative Japan Inc. (IIJ)), (2914: NTT Global IP Network);45102: Alibaba;0;8.333;60;Alibaba;14.0;('CN', 81.9);('CN', 5);[137017, 198978, 373555, 581140, 601597]
7679: QTnet, Inc.;(2497: Internet Initiative Japan Inc. (IIJ)), (2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;8.333;60;Alibaba;14.2;('ID', 113.9);('ID', 5);[262156, 324842, 441699, 601201, 601213]
7679: QTnet, Inc.;(2516: KDDI), (3491: PCCW Global);45102: Alibaba;0;5.0;60;Alibaba;12.33;('CN', 109.833);('CN', 3);[136967, 198913, 510646]
7679: QTnet, Inc.;(9498: Bharti Airtel);45102: Alibaba;1;13.333;60;Alibaba;9.75;('IN', 378.875);('IN', 8);[136838, 199304, 262222, 262280, 324939, 324955, 441777, 580837]
7679: QTnet, Inc.; ;45102: Alibaba;1;11.667;60;Alibaba;7.57;('JP', 81.154);('JP', 7);[136693, 200062, 200070, 262446, 325314, 580698, 601378]
7679: QTnet, Inc.;(6939: Hurricane Electric), (9930: TIME DotCom Berhad);45102: Alibaba;1;10.0;60;Alibaba;11.0;('MY', 179.75);('MY', 6);[136511, 136553, 324771, 510316, 580597, 580605]
7679: QTnet, Inc.; ;63949: Linode AS63949;1;42.857;21;Linode;6.89;('JP', 49.111);('JP', 9);[135837, 198789, 198832, 261390, 323859, 372288, 440929, 579920, 599979]
7679: QTnet, Inc.;(6453: Tata Communications);63949: Linode AS63949;0;52.381;21;Linode;10.27;('IN', 162.286);('IN', 11);[135871, 135915, 198719, 198758, 198771, 261442, 372211, 372212, 372218, 579771, 579797]
7679: QTnet, Inc.; ;63949: Linode AS63949;0;4.762;21;Linode;6.0;('JP', 37.0);('JP', 1);[579835]
9009: M247; ;8075: Microsoft;1;100.0;1;Microsoft;6.0;('JP', 32.0);('JP', 1);[135408]
9009: M247;(6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;9.0;('IN', 171.5);('IN', 1);[137292]
9009: M247;(3549: Level 3 AS 3549), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;50.0;2;Oracle;8.0;('SA', 391.5);('SA', 1);[137708]
9009: M247;(2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;50.0;2;Alibaba;15.0;('ID', 134.0);('ID', 1);[136626]
9009: M247; ;45102: Alibaba;1;50.0;2;Alibaba;7.0;('JP', 35.0);('JP', 1);[136674]
9351: ZTV Co. Ltd.; ;8075: Microsoft;1;100.0;2;Microsoft;11.0;('KR', 62.0);('KR', 2);[135588, 261039]
9351: ZTV Co. Ltd.; ;15169: Google LLC;0;100.0;2;Google;11.5;('JP', 303.75);('JP', 2);[134859, 322881]
9351: ZTV Co. Ltd.;(2914: NTT Global IP Network);16509: Amazon.com;0;100.0;3;Amazon EC2;11.33;('HK', 158.5);('HK', 3);[134679, 198075, 260247]
9351: ZTV Co. Ltd.;(10010: TOKAI Communications Corporation);20473: Choopa, LLC;1;100.0;1;Vultr;9.0;('JP', 35.0);('JP', 1);[135661]
9351: ZTV Co. Ltd.;(2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;33.333;6;Oracle;8.5;('JP', 15.0);('JP', 2);[137664, 326176]
9351: ZTV Co. Ltd.;(2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;16.667;6;Oracle;16.0;('SA', 335.0);('SA', 1);[199448]
9351: ZTV Co. Ltd.;(2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;16.667;6;Oracle;14.0;('KR', 48.0);('KR', 1);[581919]
9351: ZTV Co. Ltd.;(2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;33.333;6;Oracle;13.5;('IN', 173.25);('IN', 2);[199104, 325636]
9351: ZTV Co. Ltd.;(2914: NTT Global IP Network);45102: Alibaba;0;54.545;11;Alibaba;13.0;('CN', 82.75),('MY', 100.5);('MY', 4),('CN', 2);[136565, 136962, 198921, 262020, 324730, 580643]
9351: ZTV Co. Ltd.;(2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;18.182;11;Alibaba;11.0;('ID', 173.0);('ID', 2);[200439, 262118]
9351: ZTV Co. Ltd.;(2914: NTT Global IP Network), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;9.091;11;Alibaba;13.0;('AE', 305.0);('AE', 1);[262307]
9351: ZTV Co. Ltd.;(2516: KDDI), (6453: Tata Communications);45102: Alibaba;0;9.091;11;Alibaba;10.0;('SG', -1);('SG', 1);[324579]
9351: ZTV Co. Ltd.;(2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);45102: Alibaba;1;9.091;11;Alibaba;16.0;('IN', 139.0);('IN', 1);[601279]
9351: ZTV Co. Ltd.;(15412: Global Cloud Xchange (f.k.a. FLAG Telecom)), (18101: Reliance Communications);63949: Linode AS63949;1;50.0;2;Linode;13.0;('IN', 198.0);('IN', 1);[198727]
9351: ZTV Co. Ltd.; ;63949: Linode AS63949;1;50.0;2;Linode;9.0;('JP', 18.5);('JP', 1);[323904]
9354: Community Network Center Inc. (CNCI); ;8075: Microsoft;0;100.0;8;Microsoft;10.38;('JP', 15.333),('KR', 42.25),('HK', 66.5);('KR', 4),('JP', 3),('HK', 1);[135415, 198628, 372170, 372186, 440415, 440660, 508968, 600034]
9354: Community Network Center Inc. (CNCI);(2516: KDDI);14061: DigitalOcean;0;100.0;1;DigitalOcean;10.0;('IN', 349.5);('IN', 1);[260720]
9354: Community Network Center Inc. (CNCI); ;15169: Google LLC;0;100.0;6;Google;10.33;('JP', 18.625),('TW', 56.5),('SG', 91.0);('JP', 4),('TW', 1),('SG', 1);[134825, 134921, 134973, 322811, 578941, 579085]
9354: Community Network Center Inc. (CNCI); ;16509: Amazon.com;0;66.667;3;Amazon EC2;14.0;('JP', 21.0);('JP', 2);[134716, 598550]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.);16509: Amazon.com;0;33.333;3;Amazon EC2;10.0;('SG', 190.5);('SG', 1);[598495]
9354: Community Network Center Inc. (CNCI); ;20473: Choopa, LLC;1;85.714;7;Vultr;6.83;('JP', 18.0);('JP', 6);[135652, 323776, 323786, 440762, 579709, 579720]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.), (1299: Telia Carrier);20473: Choopa, LLC;0;14.286;7;Vultr;5.0;('JP', 55.0);('JP', 1);[600225]
9354: Community Network Center Inc. (CNCI);(2519: ARTERIA Networks Corporation (Vectant)), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;3.571;28;Oracle;15.0;('IN', 170.0);('IN', 1);[137349]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;39.286;28;Oracle;9.82;('JP', 47.889),('KR', 176.0);('JP', 9),('KR', 2);[262915, 325680, 373951, 374114, 443119, 443186, 581531, 581536, 581666, 602309, 602580]
9354: Community Network Center Inc. (CNCI);(2516: KDDI), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;17.857;28;Oracle;14.0;('KR', 97.2);('KR', 5);[137522, 373853, 373897, 442638, 581819]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;10.714;28;Oracle;13.67;('SA', 316.833);('SA', 3);[137718, 442959, 511375]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;10.714;28;Oracle;7.33;('JP', 71.75),('KR', 106.0);('JP', 2),('KR', 1);[601993, 602387, 602491]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;3.571;28;Oracle;13.0;('IN', 136.5);('IN', 1);[262718]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (1299: Telia Carrier), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;3.571;28;Oracle;14.0;('SA', 282.5);('SA', 1);[325905]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;3.571;28;Oracle;11.0;('KR', 49.5);('KR', 1);[581948]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.), (2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;3.571;28;Oracle;10.0;('SA', 381.0);('SA', 1);[602281]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.), (23930: IP Converge Data Services, Inc.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;3.571;28;Oracle;8.0;('KR', 140.5);('KR', 1);[602601]
9354: Community Network Center Inc. (CNCI); ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;80.0;5;IBM;10.25;('JP', 20.625);('JP', 4);[373345, 373359, 442151, 510756]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.);36351: SoftLayer Technologies, Inc. (an IBM Company);1;20.0;5;IBM;8.0;('JP', 190.5);('JP', 1);[601766]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network);45102: Alibaba;0;50.0;18;Alibaba;11.89;('CN', 131.625),('MY', 148.1);('MY', 5),('CN', 4);[136969, 262545, 372984, 372994, 373052, 373556, 373558, 580595, 580596]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;11.111;18;Alibaba;11.5;('ID', 92.75);('ID', 2);[136609, 580949]
9354: Community Network Center Inc. (CNCI);(2914: NTT Global IP Network), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;5.556;18;Alibaba;14.0;('AE', 233.0);('AE', 1);[136917]
9354: Community Network Center Inc. (CNCI);(2516: KDDI), (6453: Tata Communications);45102: Alibaba;0;5.556;18;Alibaba;13.0;('SG', 115.0);('SG', 1);[580392]
9354: Community Network Center Inc. (CNCI); ;45102: Alibaba;1;16.667;18;Alibaba;10.0;('JP', 27.667);('JP', 3);[136780, 373243, 580715]
9354: Community Network Center Inc. (CNCI);(2519: ARTERIA Networks Corporation (Vectant)), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);45102: Alibaba;1;5.556;18;Alibaba;14.0;('IN', 140.5);('IN', 1);[441768]
9354: Community Network Center Inc. (CNCI);(9605: NTT DOCOMO), (6939: Hurricane Electric), (9930: TIME DotCom Berhad);45102: Alibaba;1;5.556;18;Alibaba;11.0;('MY', 482.0);('MY', 1);[601531]
9354: Community Network Center Inc. (CNCI); ;63949: Linode AS63949;1;66.667;3;Linode;9.0;('JP', 18.75);('JP', 2);[135781, 261314]
9354: Community Network Center Inc. (CNCI);(17676: SoftBank Corp.), (1273: Vodafone Global Network), (55410: Vodafone India);63949: Linode AS63949;0;33.333;3;Linode;9.0;('IN', 196.0);('IN', 1);[600285]
9365: its communications inc; ;8075: Microsoft;0;100.0;16;Microsoft;10.12;('JP', 25.417),('KR', 53.1),('SG', 99.333),('IN', 128.5);('JP', 6),('KR', 5),('SG', 3),('IN', 2);[135596, 198505, 261102, 323339, 323515, 371760, 440450, 440669, 440675, 440680, 509006, 510968, 599506, 599643, 599683, 599844]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;100.0;1;DigitalOcean;14.0;('IN', 158.0);('IN', 1);[323214]
9365: its communications inc; ;15169: Google LLC;0;90.909;11;Google;10.4;('JP', 38.077),('TW', 50.25),('SG', 89.5);('JP', 7),('TW', 2),('SG', 1);[134990, 199522, 260539, 322933, 440067, 440140, 508705, 578951, 598927, 599301]
9365: its communications inc;(4713: NTT Communications Corporation (OCN));15169: Google LLC;0;9.091;11;Google;8.0;('JP', 10.5);('JP', 1);[578920]
9365: its communications inc; ;16509: Amazon.com;0;100.0;2;Amazon EC2;13.0;('JP', 29.5);('JP', 2);[197927, 598588]
9365: its communications inc; ;20473: Choopa, LLC;1;87.5;8;Vultr;8.43;('JP', 288.083);('JP', 7);[135686, 135723, 261208, 323807, 579627, 579649, 600180]
9365: its communications inc; ;20473: Choopa, LLC;0;12.5;8;Vultr;8.0;('JP', 131.5);('JP', 1);[600200]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;12.903;31;Oracle;13.5;('IN', 147.5);('IN', 4);[137314, 199146, 262840, 325509]
9365: its communications inc;(2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;25.806;31;Oracle;11.75;('JP', 25.25);('JP', 8);[137471, 137657, 199605, 200265, 262943, 326195, 374319, 581617]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;19.355;31;Oracle;13.33;('KR', 57.25);('KR', 6);[199860, 263246, 443051, 511668, 511693, 602551]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;16.129;31;Oracle;13.2;('KR', 48.4);('KR', 5);[200940, 373893, 442618, 581846, 602481]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;6.452;31;Oracle;14.5;('SA', 434.75);('SA', 2);[199467, 374175]
9365: its communications inc;(4637: Telstra (International));31898: Oracle Cloud Infrastructure;0;6.452;31;Oracle;13.0;('IN', 158.0);('IN', 2);[581315, 602137]
9365: its communications inc;(2914: NTT Global IP Network), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;3.226;31;Oracle;15.0;('IN', 558.0);('IN', 1);[200663]
9365: its communications inc;(4637: Telstra (International)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;3.226;31;Oracle;13.0;('KR', 55.5);('KR', 1);[325820]
9365: its communications inc;(4637: Telstra (International)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;3.226;31;Oracle;12.0;('IN', 216.5);('IN', 1);[442404]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;3.226;31;Oracle;11.0;('SA', 328.0);('SA', 1);[602265]
9365: its communications inc; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;8;IBM;10.12;('JP', 21.875);('JP', 8);[199730, 325096, 325120, 373402, 442175, 510829, 581044, 581053]
9365: its communications inc;(6939: Hurricane Electric), (9930: TIME DotCom Berhad);45102: Alibaba;1;28.571;14;Alibaba;13.0;('MY', 167.125);('MY', 4);[136586, 324717, 441604, 441657]
9365: its communications inc;(2914: NTT Global IP Network);45102: Alibaba;0;21.429;14;Alibaba;12.67;('CN', 89.667);('CN', 3);[137027, 581101, 601577]
9365: its communications inc;(17676: SoftBank Corp.);45102: Alibaba;0;21.429;14;Alibaba;9.67;('JP', 23.0);('JP', 3);[200112, 262471, 325395]
9365: its communications inc;(4637: Telstra (International)), (9498: Bharti Airtel);45102: Alibaba;0;14.286;14;Alibaba;12.5;('IN', 147.75);('IN', 2);[373148, 580818]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications), (4755: Tata Communications AS4755);45102: Alibaba;0;7.143;14;Alibaba;15.0;('IN', 143.5);('IN', 1);[199330]
9365: its communications inc;(6939: Hurricane Electric), (9930: TIME DotCom Berhad);45102: Alibaba;0;7.143;14;Alibaba;12.0;('MY', 108.5);('MY', 1);[510294]
9365: its communications inc;(2516: KDDI), (6453: Tata Communications);63949: Linode AS63949;0;50.0;6;Linode;12.33;('IN', 168.167);('IN', 3);[135899, 261451, 261461]
9365: its communications inc;(2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);63949: Linode AS63949;0;16.667;6;Linode;12.0;('IN', 158.5);('IN', 1);[509421]
9365: its communications inc;(17676: SoftBank Corp.);63949: Linode AS63949;1;33.333;6;Linode;8.5;('JP', 19.5);('JP', 2);[198834, 372322]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation);8075: Microsoft;1;62.5;8;Microsoft;10.4;('KR', 97.25),('SG', 139.5),('JP', 266.333);('JP', 2),('KR', 2),('SG', 1);[323329, 323479, 440673, 579389, 600033]
9374: EDION Corporation; ;8075: Microsoft;1;12.5;8;Microsoft;8.0;('JP', 75.5);('JP', 1);[440464]
9374: EDION Corporation;(138384: Rakuten Mobile);8075: Microsoft;1;12.5;8;Microsoft;11.0;('KR', 95.0);('KR', 1);[599791]
9374: EDION Corporation; ;8075: Microsoft;0;12.5;8;Microsoft;5.0;('JP', 273.5);('JP', 1);[509110]
9374: EDION Corporation;(2914: NTT Global IP Network), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;66.667;3;DigitalOcean;14.0;('IN', 280.0);('IN', 2);[371612, 599398]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;33.333;3;DigitalOcean;13.0;('IN', 176.5);('IN', 1);[371644]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation);15169: Google LLC;1;16.667;6;Google;5.0;('JP', 72.5);('JP', 1);[260391]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation);15169: Google LLC;0;50.0;6;Google;7.33;('JP', 73.333);('JP', 3);[371234, 440146, 440147]
9374: EDION Corporation; ;15169: Google LLC;0;33.333;6;Google;6.0;('JP', 131.0);('JP', 2);[508724, 578953]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network);20473: Choopa, LLC;0;100.0;3;Vultr;7.67;('JP', 71.5);('JP', 3);[261259, 509307, 579629]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;15.789;19;Oracle;9.0;('JP', 74.5);('JP', 3);[263037, 511553, 581515]
9374: EDION Corporation;(17676: SoftBank Corp.), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;15.789;19;Oracle;11.33;('KR', 320.6);('KR', 3);[325989, 326040, 442642]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;15.789;19;Oracle;11.67;('SA', 304.0);('SA', 3);[511342, 581707, 602230]
9374: EDION Corporation;(2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;10.526;19;Oracle;9.0;('JP', 90.75);('JP', 2);[199616, 602305]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;13.0;('KR', 107.5);('KR', 1);[199856]
9374: EDION Corporation;(2914: NTT Global IP Network), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;13.0;('KR', 164.0);('KR', 1);[263260]
9374: EDION Corporation;(2914: NTT Global IP Network), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;11.0;('IN', 190.5);('IN', 1);[325575]
9374: EDION Corporation;(7524: iTEC Hankyu Hanshin Co.,Ltd), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;11.0;('IN', 145.0);('IN', 1);[325615]
9374: EDION Corporation;(138384: Rakuten Mobile), (2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;12.0;('SA', 377.5);('SA', 1);[581719]
9374: EDION Corporation;(2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;5.263;19;Oracle;12.0;('SA', 338.0);('SA', 1);[602213]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (17676: SoftBank Corp.), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;5.263;19;Oracle;11.0;('IN', 187.0);('IN', 1);[262820]
9374: EDION Corporation;(17676: SoftBank Corp.), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;5.263;19;Oracle;9.0;('IN', 364.0);('IN', 1);[602108]
9374: EDION Corporation; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;57.143;7;IBM;10.0;('JP', 210.25);('JP', 4);[137095, 442116, 601774, 601830]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation);36351: SoftLayer Technologies, Inc. (an IBM Company);1;28.571;7;IBM;10.5;('JP', 69.0);('JP', 2);[137061, 262681]
9374: EDION Corporation; ;36351: SoftLayer Technologies, Inc. (an IBM Company);0;14.286;7;IBM;9.0;('JP', 104.5);('JP', 1);[510751]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;20.0;15;Alibaba;9.0;('ID', 139.5);('ID', 3);[200415, 262178, 324801]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;13.333;15;Alibaba;12.0;('AE', 212.5);('AE', 2);[262311, 581182]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (2914: NTT Global IP Network);45102: Alibaba;0;13.333;15;Alibaba;14.0;('CN', 114.25);('CN', 2);[262515, 262564]
9374: EDION Corporation;(17676: SoftBank Corp.), (6453: Tata Communications);45102: Alibaba;0;6.667;15;Alibaba;11.0;('SG', 144.5);('SG', 1);[372858]
9374: EDION Corporation;(2914: NTT Global IP Network);45102: Alibaba;0;6.667;15;Alibaba;14.0;('CN', 197.5);('CN', 1);[581138]
9374: EDION Corporation; ;45102: Alibaba;1;20.0;15;Alibaba;8.0;('JP', 115.333);('JP', 3);[373203, 510387, 601349]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation), (6939: Hurricane Electric), (9930: TIME DotCom Berhad);45102: Alibaba;1;13.333;15;Alibaba;12.0;('MY', 139.25);('MY', 2);[510297, 601493]
9374: EDION Corporation;(138384: Rakuten Mobile), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);45102: Alibaba;1;6.667;15;Alibaba;13.0;('IN', 274.5);('IN', 1);[580845]
9374: EDION Corporation; ;63949: Linode AS63949;1;33.333;9;Linode;8.0;('JP', 136.5);('JP', 3);[135821, 440933, 440952]
9374: EDION Corporation;(2516: KDDI), (9374: EDION Corporation);63949: Linode AS63949;1;33.333;9;Linode;8.0;('JP', 82.667);('JP', 3);[135841, 261385, 509554]
9374: EDION Corporation;(17676: SoftBank Corp.), (6453: Tata Communications);63949: Linode AS63949;0;33.333;9;Linode;11.33;('IN', 266.0);('IN', 3);[135893, 198720, 261462]
9378: Unknown;(17676: SoftBank Corp.);8075: Microsoft;0;100.0;8;Microsoft;9.0;('JP', 12.25),('KR', 39.0),('SG', 89.5),('IN', 111.25),('AE', 206.0);('SG', 2),('JP', 2),('IN', 2),('AE', 1),('KR', 1);[323685, 371840, 440444, 440500, 442241, 509128, 509187, 510974]
9378: Unknown;(17676: SoftBank Corp.);15169: Google LLC;0;100.0;3;Google;10.33;('SG', 91.5),('TW', 137.5);('TW', 2),('SG', 1);[371363, 440166, 599334]
9378: Unknown;(17676: SoftBank Corp.);16509: Amazon.com;0;50.0;2;Amazon EC2;10.0;('SG', 101.5);('SG', 1);[371071]
9378: Unknown;(17676: SoftBank Corp.), (2914: NTT Global IP Network);16509: Amazon.com;0;50.0;2;Amazon EC2;12.0;('HK', 66.5);('HK', 1);[598718]
9378: Unknown;(17676: SoftBank Corp.), (1299: Telia Carrier);20473: Choopa, LLC;0;100.0;1;Vultr;4.0;('JP', 8.5);('JP', 1);[372071]
9378: Unknown;(17676: SoftBank Corp.), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;71.429;7;Oracle;7.0;('JP', 17.667),('KR', 45.5);('JP', 3),('KR', 2);[325762, 373862, 442648, 511306, 511581]
9378: Unknown;(9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;14.286;7;Oracle;13.0;('KR', 82.5);('KR', 1);[199862]
9378: Unknown;(17676: SoftBank Corp.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;14.286;7;Oracle;6.0;('KR', 49.5);('KR', 1);[511698]
9378: Unknown;(17676: SoftBank Corp.);36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;1;IBM;6.0;('JP', 10.0);('JP', 1);[510843]
9378: Unknown;(2516: KDDI), (6453: Tata Communications), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;9.091;11;Alibaba;16.0;('AE', 217.5);('AE', 1);[136914]
9378: Unknown;(2516: KDDI), (2914: NTT Global IP Network);45102: Alibaba;0;9.091;11;Alibaba;13.0;('MY', 123.5);('MY', 1);[324754]
